timestamp_ms,angle_deg,distance_mm,quality,true_distance_mm,residual_mm
35408,359.19,1203.5,15,1200.0,3.5
35409,0.47,1202.5,15,1200.0,2.5
35409,1.81,1202.7,15,1200.0,2.7
35548,358.00,1203.5,15,1200.0,3.5
35549,359.33,1202.5,15,1200.0,2.5
35549,0.66,1203.2,15,1200.0,3.2
35689,359.31,1202.7,15,1200.0,2.7
35689,0.61,1203.2,15,1200.0,3.2
35690,1.89,1204.5,15,1200.0,4.5
35829,358.19,1203.5,15,1200.0,3.5
35829,359.55,1203.2,15,1200.0,3.2
35830,0.89,1204.5,15,1200.0,4.5
35969,358.87,1204.0,15,1200.0,4.0
35969,0.13,1203.0,15,1200.0,3.0
35970,1.52,1203.5,15,1200.0,3.5
36109,359.22,1202.7,15,1200.0,2.7
36110,0.56,1202.7,15,1200.0,2.7
36110,1.86,1203.7,15,1200.0,3.7
36249,358.45,1204.2,15,1200.0,4.2
36249,359.72,1204.2,15,1200.0,4.2
36250,1.11,1203.7,15,1200.0,3.7
36389,358.52,1203.7,15,1200.0,3.7
36390,359.83,1204.2,15,1200.0,4.2
36390,1.17,1205.0,15,1200.0,5.0
36529,358.47,1204.2,15,1200.0,4.2
36530,359.75,1204.2,15,1200.0,4.2
36531,1.06,1204.0,15,1200.0,4.0
36670,359.27,1202.7,15,1200.0,2.7
36671,0.55,1203.2,15,1200.0,3.2
36671,1.91,1204.2,15,1200.0,4.2
36811,358.59,1203.7,15,1200.0,3.7
36811,359.83,1204.0,15,1200.0,4.0
36812,1.17,1205.0,15,1200.0,5.0
36951,358.22,1203.2,15,1200.0,3.2
36951,359.53,1203.5,15,1200.0,3.5
36952,0.83,1204.7,15,1200.0,4.7
37091,358.33,1203.5,15,1200.0,3.5
37092,359.70,1203.2,15,1200.0,3.2
37092,0.92,1203.5,15,1200.0,3.5
37231,358.22,1203.2,15,1200.0,3.2
37232,359.55,1203.5,15,1200.0,3.5
37232,0.88,1204.5,15,1200.0,4.5
37372,358.48,1204.0,15,1200.0,4.0
37372,359.81,1204.0,15,1200.0,4.0
37373,1.09,1204.7,15,1200.0,4.7
37512,358.48,1204.0,15,1200.0,4.0
37512,359.75,1204.0,15,1200.0,4.0
37513,1.09,1204.2,15,1200.0,4.2
37652,358.20,1203.5,15,1200.0,3.5
37653,359.53,1203.5,15,1200.0,3.5
37653,0.77,1204.5,15,1200.0,4.5
37793,359.20,1203.0,15,1200.0,3.0
37793,0.53,1203.0,15,1200.0,3.0
37794,1.84,1203.0,15,1200.0,3.0
37933,358.87,1204.0,15,1200.0,4.0
37934,0.16,1202.7,15,1200.0,2.7
37934,1.45,1203.7,15,1200.0,3.7
38073,358.95,1204.0,15,1200.0,4.0
38074,0.31,1203.0,15,1200.0,3.0
38074,1.58,1203.7,15,1200.0,3.7
38214,358.75,1204.7,15,1200.0,4.7
38214,0.08,1202.7,15,1200.0,2.7
38215,1.44,1203.5,15,1200.0,3.5
38354,358.50,1203.7,15,1200.0,3.7
38354,359.86,1204.0,15,1200.0,4.0
38355,1.09,1204.2,15,1200.0,4.2
38494,358.31,1203.2,15,1200.0,3.2
38495,359.61,1203.2,15,1200.0,3.2
38495,0.92,1204.2,15,1200.0,4.2
38635,359.06,1203.5,15,1200.0,3.5
38635,0.37,1203.0,15,1200.0,3.0
38636,1.62,1203.7,15,1200.0,3.7
38775,358.83,1205.0,15,1200.0,5.0
38776,0.13,1202.7,15,1200.0,2.7
38776,1.42,1203.5,15,1200.0,3.5
38915,358.81,1205.0,15,1200.0,5.0
38916,0.08,1202.7,15,1200.0,2.7
38916,1.45,1203.5,15,1200.0,3.5
39056,358.91,1204.0,15,1200.0,4.0
39056,0.23,1203.0,15,1200.0,3.0
39057,1.53,1203.7,15,1200.0,3.7
39195,358.23,1203.7,15,1200.0,3.7
39196,359.50,1203.5,15,1200.0,3.5
39196,0.80,1204.2,15,1200.0,4.2
39336,358.48,1203.7,15,1200.0,3.7
39336,359.89,1204.0,15,1200.0,4.0
39337,1.20,1204.5,15,1200.0,4.5
39476,358.64,1203.7,15,1200.0,3.7
39476,359.89,1204.0,15,1200.0,4.0
39477,1.25,1204.7,15,1200.0,4.7
39616,358.19,1203.7,15,1200.0,3.7
39617,359.47,1203.2,15,1200.0,3.2
39617,0.78,1204.0,15,1200.0,4.0
39757,359.08,1203.5,15,1200.0,3.5
39757,0.39,1202.5,15,1200.0,2.5
39758,1.69,1202.7,15,1200.0,2.7
39897,358.09,1203.7,15,1200.0,3.7
39897,359.44,1202.7,15,1200.0,2.7
39898,0.72,1203.0,15,1200.0,3.0
40037,358.52,1203.5,15,1200.0,3.5
40037,359.87,1203.7,15,1200.0,3.7
40038,1.14,1204.7,15,1200.0,4.7
40177,358.80,1205.0,15,1200.0,5.0
40178,0.06,1202.7,15,1200.0,2.7
40178,1.39,1203.5,15,1200.0,3.5
40317,358.69,1204.7,15,1200.0,4.7
40318,359.94,1204.0,15,1200.0,4.0
40318,1.30,1204.7,15,1200.0,4.7
40458,358.34,1203.5,15,1200.0,3.5
40458,359.66,1203.2,15,1200.0,3.2
40459,0.95,1203.2,15,1200.0,3.2
40598,358.55,1203.5,15,1200.0,3.5
40598,359.81,1204.0,15,1200.0,4.0
40599,1.16,1204.7,15,1200.0,4.7
40738,359.17,1203.7,15,1200.0,3.7
40739,0.42,1202.5,15,1200.0,2.5
40739,1.73,1202.5,15,1200.0,2.5
40878,358.56,1203.5,15,1200.0,3.5
40878,359.86,1203.7,15,1200.0,3.7
40879,1.12,1204.7,15,1200.0,4.7
41018,358.05,1203.5,15,1200.0,3.5
41018,359.36,1202.5,15,1200.0,2.5
41019,0.77,1203.0,15,1200.0,3.0
41019,2.00,1204.0,15,1200.0,4.0
41158,358.45,1203.7,15,1200.0,3.7
41158,359.70,1204.0,15,1200.0,4.0
41159,1.03,1203.7,15,1200.0,3.7
41298,358.69,1204.7,15,1200.0,4.7
41299,0.02,1204.0,15,1200.0,4.0
41299,1.25,1204.7,15,1200.0,4.7
41438,358.81,1203.7,15,1200.0,3.7
41439,0.17,1202.5,15,1200.0,2.5
41439,1.45,1203.5,15,1200.0,3.5
41579,358.80,1204.5,15,1200.0,4.5
41579,0.09,1202.5,15,1200.0,2.5
41580,1.44,1203.5,15,1200.0,3.5
41719,359.09,1203.7,15,1200.0,3.7
41719,0.41,1202.5,15,1200.0,2.5
41720,1.73,1202.5,15,1200.0,2.5
41859,359.23,1202.7,15,1200.0,2.7
41860,0.47,1202.7,15,1200.0,2.7
